dateTime,country,city,region,screenRed,surveyType,purposeProductInfo,purposeBuyFromSite,purposeComparePricing,purposeInfoAndResources,purposeInfoOnOrder,purposeOther,taskFindWhatLookingFor,concernShippingCost,concernDeliverySpeed,concernWarranties,concernEaseToReturnProduct,concernProductSafety,concernRightForMyChild,concernProductQuality,concernProductEffectiveness,concernOther,concernNone,intentWasPlanningToBuy,profile,whenSiteUsed,purchasedBefore,purchasedWhen,productKnewWhatWanted,productSiteHasWhatWanted,purchaseExpectInNextMonth,siteFirstHeardAbout,age,gender,behavNumVisits,behavReferral,behavPageviews,behavHomePage,behavDetailProdA,behavDetailProdB,behavDetailProdC,behavAnySolution,behavAnySale,behavCart,behavConversion
9/4/2014 13:59,United States,La Crosse,WI,1280x1024,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,4,,,,2,Unbranded Search,10+,0,0,0,0,0,0,1,1
9/4/2014 14:21,United States,Broken Arrow,OK,1024x768,At Arrival Only,Products,Buy from this site,,Resources,,,,,,,,,,,,,,Partially (I was considering it),Teacher,Never. This is my first visit,,,Somewhat,,5,,,,1,Direct,1,1,0,0,0,0,0,0,0
9/4/2014 14:23,United Kingdom,Newark,J9,1920x1080,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Other,Never. This is my first visit,,,No,,2,,,,1,Referred,7 to 9,1,1,0,0,1,0,0,0
9/4/2014 14:42,United States,Sioux Falls,SD,1920x1080,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,1,0,1,0,0,0,0,0,0
9/4/2014 14:46,Canada,Burnaby,BC,1920x1080,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Health Professional,In the past month,No,,,,,,,,1,Branded Search,4 to 6,1,1,0,0,0,0,0,0
9/4/2014 15:31,United States,Lindale,TX,1366x768,At Arrival and Exit,,Buy from this site,,,,,Some of it,,,,,,,,,,None / no uncertainties,Yes,Parent,In the past year,"Yes, once",In the past year,Somewhat,,3,In the past year,25-34,Female,1,Direct,10+,0,0,0,1,0,0,0,0
9/4/2014 15:52,United States,Overland Park,KS,1280x800,At Arrival and Exit,,,Compare pricing,,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Health Professional,Never. This is my first visit,,,Yes,,3,"Just now, from the website or survey",35-44,Female,1,Unbranded Search,2 to 3,0,1,0,0,0,0,0,0
9/4/2014 17:13,United States,Bothell,WA,1280x800,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,In the past year,"Yes, once",,Somewhat,,2,More than 1 year ago,55-64,Female,1,Direct,2 to 3,1,0,0,0,0,0,0,0
9/4/2014 18:11,United States,Lyons,IL,1366x768,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Parent,In the past week,No,,Yes,,5,,,,2,Unbranded Search,10+,1,0,0,0,0,0,1,0
9/4/2014 19:10,United States,Kissimmee,FL,1600x900,At Arrival and Exit,Products,,,Resources,,,Some of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,2 to 3,0,1,0,0,0,0,0,0
9/4/2014 19:13,United States,Newtown,VA,1366x768,At Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past month,"Yes, more than once",In the past year,Yes,"Yes, several of them",4,,,,1,Direct,4 to 6,0,1,1,0,0,1,0,0
9/4/2014 19:53,United States,Atlanta,GA,600x912,At Arrival and Exit,Products,,,,,,Some of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,In the past hour,35-44,Female,1,Unbranded Search,10+,0,0,0,0,0,0,0,0
9/4/2014 20:59,United States,Highland,IN,768x1024,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,In the past year,No,,,,3,,,,1,Unbranded Search,7 to 9,1,1,0,0,0,0,0,0
9/4/2014 21:15,United States,Walled Lake,MI,1366x768,At Arrival Only,Products,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,7 to 9,1,1,1,0,0,0,0,0
9/4/2014 22:07,United States,Orland Park,IL,1093x614,At Arrival Only,Products,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,Partially (I was considering it),Teacher,In the past year,"Yes, more than once",In the past year,Somewhat,,4,,,,1,Unbranded Search,10+,1,1,0,0,0,0,0,0
9/4/2014 22:21,United States,Pittsburgh,PA,800x1232,At Exit,Products,,Compare pricing,,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Parent,Never. This is my first visit,,,Somewhat,"Yes, several of them",3,In the past year,25-34,Female,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
9/4/2014 22:28,United States,California,MO,1366x768,At Exit,Products,,,,,,None of it,,,,,,,,,,,,Parent,In the past year,"Yes, once",In the past year,Yes,No,2,In the past year,25-34,Female,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
9/4/2014 22:39,United States,Meridian,ID,1280x800,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,In the past week,No,,,,3,,,,2,Unbranded Search,2 to 3,0,0,0,0,1,0,0,0
9/4/2014 23:03,Canada,Medicine Hat,AB,1440x900,At Exit,Products,Buy from this site,Compare pricing,Resources,,,None of it,,,,,,,,,,,Partially (I was considering it),Teacher,Never. This is my first visit,,,Somewhat,Not sure,3,"Just now, from the website or survey",35-44,Female,2,Unbranded Search,1,0,0,0,0,0,0,0,0
9/4/2014 23:43,United States,San Jose,CA,1440x900,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, once",In the past year,Somewhat,,4,More than 1 year ago,45-54,Female,1,Unbranded Search,10+,1,1,1,0,1,1,1,1
9/4/2014 23:55,United States,Naples,FL,600x904,At Arrival Only,Products,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, more than once",In the past year,Somewhat,,3,,,,2,Direct,7 to 9,0,0,0,0,0,0,0,0
9/5/2014 0:08,Australia,Melbourne,7,1280x800,At Exit,Products,,Compare pricing,,,,Most or all of it,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,Yes,"Yes, several of them",1,In the past hour,25-34,Female,1,Unbranded Search,10+,1,1,1,0,0,0,1,0
9/5/2014 0:19,United States,Greeneville,TN,768x1024,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,3,,,,1,Social,4 to 6,0,0,0,0,0,0,0,0
9/5/2014 3:49,United States,Mission,TX,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Person with [condition A],Never. This is my first visit,,,Somewhat,,2,,,,1,Social,1,0,1,0,0,0,0,0,0
9/5/2014 8:49,Netherlands,Waddinxveen,11,1366x768,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Parent,Never. This is my first visit,,,No,,3,In the past hour,25-34,Female,1,Unbranded Search,10+,1,0,0,0,1,0,0,0
9/5/2014 9:13,United States,San Francisco,CA,1440x900,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,1,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
9/5/2014 10:20,United States,Springfield,MA,1920x1080,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,In the past year,No,,,,3,,,,9,Unbranded Search,10+,0,1,1,0,1,0,0,0
9/5/2014 10:30,United States,Barre,VT,1280x1024,At Exit,,,,Resources,,,Most or all of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,,,4,In the past hour,,,1,Unbranded Search,10+,0,0,1,0,0,0,0,0
9/5/2014 10:40,United States,Bloomington,IL,1280x1024,At Exit,Products,,,,,,None of it,,,Warranties/product guarantees,,,,,Product effectiveness/will it work,,,,Health Professional,In the past year,"Yes, more than once",In the past year,Yes,"Yes, several of them",3,,25-34,Female,1,Unbranded Search,7 to 9,1,0,0,0,0,0,0,0
9/5/2014 10:47,United States,Franklin,KY,1024x600,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,In the past month,No,,Yes,"Yes, several of them",3,More than 1 year ago,35-44,Female,2,Direct,4 to 6,1,0,0,0,1,0,0,0
9/5/2014 11:42,United States,Senatobia,MS,1366x768,At Exit,Products,,,,,,None of it,,,,,,,,,,,,Person with [condition A],Never. This is my first visit,,,Somewhat,Not sure,2,In the past hour,25-34,Female,2,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
9/5/2014 11:42,United States,,KS,1164x931,At Arrival and Exit,Products,Buy from this site,Compare pricing,,,,Some of it,,,,,,,,,,,Yes,Parent,In the past week,"Yes, once",In the past year,Somewhat,,4,In the past year,35-44,Female,1,Branded Search,10+,1,1,1,0,1,0,1,1
9/5/2014 12:29,United States,Wichita,KS,1366x768,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,,,,,,,,,,2,Unbranded Search,7 to 9,1,0,0,0,0,0,0,0
9/5/2014 12:35,United States,Duluth,MN,1680x1050,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,In the past year,"Yes, once",In the past year,Yes,"Yes, several of them",4,More than 1 year ago,25-34,Female,1,Branded Search,2 to 3,0,0,0,0,0,0,0,0
9/5/2014 12:36,Canada,Winnipeg,MB,1920x1080,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Other,Never. This is my first visit,,,Yes,,3,,,,1,Referred,1,0,1,0,0,0,0,0,0
9/5/2014 12:37,United States,Andover,MA,1366x768,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Friend/family friend,Never. This is my first visit,,,Yes,,3,In the past hour,35-44,Female,1,Unbranded Search,7 to 9,0,1,0,0,0,0,0,0
9/5/2014 13:11,United States,Lexington,KY,1680x1050,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,In the past month,"Yes, once",In the past month,,,,,,,7,Branded Search,2 to 3,1,1,0,0,0,0,0,0
9/5/2014 13:18,United States,Ardmore,PA,1280x1024,At Arrival Only,,,,,,Other,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,7 to 9,1,0,0,0,0,0,0,0
9/5/2014 13:28,United States,Newnan,GA,1366x768,At Exit,Products,,,,,,None of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,,,,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
9/5/2014 13:56,United States,Long Beach,NY,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,4 to 6,0,0,1,0,0,0,0,0
9/5/2014 14:05,United States,Billings,MT,1366x768,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Teacher,Never. This is my first visit,,,,,,,,,1,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
9/5/2014 14:09,United States,Post Falls,ID,1600x900,At Exit,,,,Resources,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,2,,,,1,Unbranded Search,4 to 6,0,0,0,0,1,0,0,0
9/5/2014 14:30,United States,Notre Dame,IN,1920x1080,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,In the past month,No,,No,,3,,,,2,Direct,1,1,0,0,0,0,0,0,0
9/5/2014 14:41,United States,Sugar Land,TX,unknown,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Health Professional,In the past year,No,,,,,,,,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
9/5/2014 14:59,United States,Saint Louis,MO,1280x800,At Arrival and Exit,Products,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, more than once",In the past year,Somewhat,,3,More than 1 year ago,25-34,Female,1,Unbranded Search,4 to 6,1,0,0,0,1,0,0,0
9/5/2014 15:06,United States,Hanover,PA,1280x800,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Person with [condition A],Never. This is my first visit,,,Somewhat,Not sure,3,"Just now, from the website or survey",18-24,Female,1,Social,2 to 3,0,1,0,0,0,0,0,0
9/5/2014 15:10,United States,Marlton,NJ,800x600,At Arrival Only,Products,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Teacher,Never. This is my first visit,,,Yes,,4,,,,1,Branded Search,4 to 6,0,0,0,0,0,0,0,0
9/5/2014 15:46,United States,Saint Paul,MN,1360x768,At Arrival and Exit,Products,Buy from this site,,,,,Some of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past month,No,,Yes,,4,In the past year,25-34,Female,2,Unbranded Search,2 to 3,1,0,0,0,0,0,0,0
9/5/2014 16:04,United States,Chevy Chase,MD,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,,,,,,,1,Unbranded Search,2 to 3,0,1,0,0,0,0,0,0
9/5/2014 16:19,United States,Norristown,PA,1600x900,At Exit,,,,,,Other,Most or all of it,,,,,,,,,,,,Relative,Never. This is my first visit,,,,,1,"Just now, from the website or survey",18-24,Female,1,Unbranded Search,1,1,0,0,0,0,0,0,0
9/5/2014 16:37,United States,Portland,OR,1440x900,At Exit,,,,Resources,,,Some of it,,,,,,,,,,,,Health Professional,,,,,,2,"Just now, from the website or survey",55-64,Female,1,Unbranded Search,7 to 9,0,1,0,0,0,0,0,0
9/5/2014 16:56,United States,Cumberland,RI,768x1024,At Exit,Products,,Compare pricing,,,,None of it,,,,,,,,,,,,Health Professional,In the past year,"Yes, once",More than a year ago,,,,,,,1,Unbranded Search,4 to 6,0,0,0,0,0,0,0,0
9/5/2014 17:27,United States,Cheyenne,WY,1366x768,At Arrival and Exit,,,Compare pricing,,,,Some of it,,,,,,,,,,,,Health Professional,In the past year,No,,Somewhat,,3,,,,2,Referred,4 to 6,0,1,0,0,0,0,0,0
9/5/2014 18:21,United States,Oklahoma City,OK,768x1024,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,Somewhat,Not sure,3,,,,2,Self Referred,2 to 3,0,0,0,0,0,0,0,0
9/5/2014 19:38,United States,Decatur,GA,1366x768,At Arrival and Exit,Products,,,,,,None of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,"Just now, from the website or survey",,,1,Unbranded Search,2 to 3,0,1,0,0,0,0,0,0
9/5/2014 19:50,United States,Saint Louis,MO,1093x614,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,3,,,,2,Self Referred,4 to 6,0,1,0,0,0,0,0,0
9/5/2014 20:28,United States,Absecon,NJ,1280x800,At Arrival Only,Products,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Teacher,Never. This is my first visit,,,,,,,,,1,Referred,2 to 3,0,1,0,0,0,0,0,0
9/5/2014 21:14,United States,Fort Worth,TX,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,1,Social,2 to 3,1,0,1,0,0,0,0,0
9/5/2014 21:52,United States,Austin,TX,1920x1080,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,In the past year,No,,,,,,,,1,Unbranded Search,2 to 3,0,0,1,0,0,0,0,0
9/5/2014 21:58,United States,Independence,MO,768x1024,At Arrival Only,Products,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,10+,1,1,0,0,0,0,0,0
9/6/2014 1:02,United States,Columbia,MO,1440x900,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,3,,,,1,Social,10+,1,0,1,0,0,0,0,0
9/6/2014 8:35,United States,Hudson,OH,768x1024,At Arrival and Exit,Products,,,,,,Most or all of it,Shipping costs,,Warranties/product guarantees,Ease of returning (if I am not satisfied with product),Product safety,Whether this is right for my child,Product durability/quality,Product effectiveness/will it work,,,,Health Professional,In the past year,No,,Somewhat,,4,In the past year,55-64,Female,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
9/6/2014 8:42,Australia,Horsham,7,1280x800,At Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,Not sure,3,,,,1,Unbranded Search,7 to 9,0,1,0,0,0,0,0,0
9/6/2014 9:09,United States,Cincinnati,OH,1600x900,At Arrival Only,,,,,,Other,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,4,,,,2,Unbranded Search,1,0,1,0,0,0,0,0,0
9/6/2014 9:28,United States,Reedsburg,WI,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,,,,2,Unbranded Search,2 to 3,1,1,0,0,0,0,0,0
9/6/2014 10:31,United States,Philipsburg,PA,1280x752,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,1,Unbranded Search,7 to 9,0,1,0,0,0,0,0,0
9/6/2014 11:34,United States,Lagrange,GA,1366x768,At Exit,,,,,,Other,Some of it,,,,,,,,,,,,Parent,In the past week,"Yes, once",In the past week,,,3,In the past year,25-34,Female,1,Direct,10+,1,1,1,0,0,0,0,0
9/6/2014 11:44,Mexico,Mexico,9,768x1024,At Exit,Products,Buy from this site,,Resources,Order info,,Some of it,,,,,,,,,,,Yes,Health Professional,,,,Yes,"Yes, several of them",5,,,,5,Direct,2 to 3,1,1,0,0,0,0,0,0
9/6/2014 12:28,United States,Ware,MA,1366x768,At Exit,Products,,,Resources,,,Some of it,,,,,,,,,,,,Other,Never. This is my first visit,,,Somewhat,Not sure,3,,,,1,Unbranded Search,10+,1,1,0,0,0,0,0,0
9/6/2014 12:45,United Kingdom,London,H9,1920x1080,At Arrival and Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,,,Person with [condition A],Never. This is my first visit,,,Somewhat,,4,"Just now, from the website or survey",Less than 18,Prefer not to answer,1,Unbranded Search,10+,1,1,0,0,0,0,0,0
9/6/2014 14:06,United States,Silver Spring,MD,1440x900,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Most or all of it,,,,,,Whether this is right for my child,,Product effectiveness/will it work,,,Yes,Health Professional,In the past year,No,,Yes,"Yes, several of them",4,More than 1 year ago,55-64,Female,1,Direct,10+,0,1,0,1,0,0,1,1
9/6/2014 14:30,United States,Marlton,NJ,768x1024,At Arrival Only,Products,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, once",In the past year,Somewhat,,2,,,,2,Unbranded Search,7 to 9,1,0,0,0,0,0,0,0
9/6/2014 14:49,United Kingdom,Measham,H5,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Relative,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,7 to 9,0,0,1,0,0,0,0,0
9/6/2014 16:02,United States,Willingboro,NJ,1366x768,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Parent,Never. This is my first visit,,,Yes,,2,In the past year,35-44,Female,2,Referred,10+,0,1,1,0,0,0,1,1
9/6/2014 16:23,United States,Farmingville,NY,1366x768,At Arrival Only,,,Compare pricing,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,3,,,,1,Unbranded Search,4 to 6,0,0,1,0,1,0,0,0
9/6/2014 16:52,United States,Provo,UT,1152x720,At Arrival and Exit,Products,,,,,,Some of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,In the past week,45-54,Female,2,Referred,1,1,0,0,0,0,0,0,0
9/6/2014 17:08,United States,Orangeburg,SC,768x1024,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,In the past year,"Yes, more than once",In the past year,Yes,"Yes, several of them",3,,,,5,Branded Search,10+,1,0,0,0,0,1,0,0
9/6/2014 18:40,United States,Santa Fe,NM,1440x900,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Relative,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,1,0,0,1,0,0,0,0,0
9/6/2014 19:38,United States,Brooklyn,NY,1440x900,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Teacher,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,4 to 6,0,0,0,0,0,0,0,0
9/6/2014 19:42,United States,Charlotte,NC,768x1024,At Exit,Products,,,,,,Most or all of it,,,,,,Whether this is right for my child,Product durability/quality,Product effectiveness/will it work,,,,Parent,Never. This is my first visit,,,Somewhat,"Yes, several of them",4,In the past hour,35-44,Female,3,Unbranded Search,10+,0,1,0,1,0,0,0,0
9/6/2014 20:49,United States,Cincinnati,OH,800x1280,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Parent,In the past month,"Yes, once",In the past month,Somewhat,,3,,,,20,Unbranded Search,10+,1,1,1,0,0,0,0,0
9/6/2014 21:05,United States,Mankato,MN,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,7 to 9,1,1,0,0,1,0,0,0
9/6/2014 21:14,United States,Van Nuys,CA,1280x800,At Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,"Yes, several of them",4,,,,1,Unbranded Search,7 to 9,0,1,0,0,0,0,0,0
9/6/2014 23:04,United States,Bangor,PA,1366x768,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,In the past hour,25-34,Male,1,Unbranded Search,10+,0,1,0,0,0,0,0,0
9/6/2014 23:48,United States,Mansfield,TX,1440x900,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,"Yes, one of them",3,,,,1,Social,10+,1,1,0,0,1,0,0,0
9/6/2014 23:52,United States,Apache Junction,AZ,1024x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Other,Never. This is my first visit,,,Somewhat,,2,,,,1,Referred,4 to 6,1,0,0,0,0,0,0,0
9/6/2014 23:57,United States,Doniphan,MO,1280x1024,At Arrival Only,Products,Buy from this site,,Resources,,,,,,,,,,,,,,Partially (I was considering it),Other,,,,,,,,,,1,Referred,10+,1,0,1,1,0,0,1,0
9/7/2014 3:48,United Kingdom,Leeds,H3,768x1024,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,4 to 6,0,1,0,1,0,0,0,0
9/7/2014 5:01,United States,Fallon,NV,1024x768,At Arrival and Exit,Products,,,,,,Some of it,,,,,,,,,,,,Person with [condition A],Never. This is my first visit,,,No,,3,"Just now, from the website or survey",18-24,Prefer not to answer,1,Unbranded Search,4 to 6,1,1,0,1,0,0,0,0
9/7/2014 9:20,United States,Atlanta,GA,1024x768,At Arrival and Exit,Products,,,Resources,,,Some of it,Shipping costs,,,,,Whether this is right for my child,,Product effectiveness/will it work,,,,Parent,Never. This is my first visit,,,No,,4,"Just now, from the website or survey",25-34,Female,1,Unbranded Search,10+,0,1,0,0,0,0,0,0
9/7/2014 9:52,United States,Chicago,IL,1280x800,At Exit,Products,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Other,Never. This is my first visit,,,Yes,"Yes, several of them",4,"Just now, from the website or survey",,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
9/7/2014 11:06,United States,Houston,TX,1024x600,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Parent,In the past year,"Yes, more than once",In the past year,Somewhat,,5,,,,1,Unbranded Search,10+,0,1,0,1,1,0,0,0
9/7/2014 11:07,United States,Washington,DC,768x1024,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Parent,Never. This is my first visit,,,Yes,,5,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
9/7/2014 13:35,Brazil,Belém,16,1280x800,At Arrival Only,Products,Buy from this site,,Resources,,,,,,,,,,,,,,Partially (I was considering it),Health Professional,In the past month,No,,,,,,,,1,Direct,10+,1,0,0,0,0,0,0,0
9/7/2014 13:35,United States,Austin,TX,1280x800,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Most or all of it,,,,Ease of returning (if I am not satisfied with product),,,,,,,Partially (I was considering it),Health Professional,In the past year,No,,Somewhat,"Yes, several of them",5,In the past year,35-44,Female,1,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
9/7/2014 13:54,United States,Kernersville,NC,1360x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Other,Never. This is my first visit,,,,,,,,,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
9/7/2014 15:10,United States,Salt Lake City,UT,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,7 to 9,1,0,0,1,0,0,0,0
9/7/2014 16:45,United States,Atlanta,GA,768x1024,At Exit,,Buy from this site,,,,,Some of it,,,,,,,,,,,Yes,Other,Never. This is my first visit,,,,,,,,,1,Referred,10+,1,1,0,0,0,0,0,0
9/7/2014 16:46,United States,Waterbury,CT,1280x800,At Arrival Only,Products,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
9/7/2014 17:03,United States,Cordova,TN,1440x900,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Somewhat,,4,,,,1,Unbranded Search,2 to 3,1,0,0,1,0,0,0,0
9/7/2014 19:38,United States,Arnold,MO,1366x768,At Exit,,,,Resources,,,Some of it,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,1,0,0,1,0,0,0,0,0
9/7/2014 20:39,United States,Wilmington,DE,768x1024,At Arrival and Exit,,,,,,Other,Most or all of it,,,Warranties/product guarantees,,Product safety,Whether this is right for my child,Product durability/quality,Product effectiveness/will it work,,,,Parent,In the past month,No,,,,4,In the past year,35-44,Female,3,Unbranded Search,10+,1,1,1,0,0,0,0,0
9/7/2014 20:41,United States,Russellville,AR,1366x768,At Arrival and Exit,Products,,Compare pricing,,,,Most or all of it,,,,,,,,,,,,Relative,Never. This is my first visit,,,Somewhat,,3,"Just now, from the website or survey",45-54,Female,2,Unbranded Search,1,0,1,0,0,0,0,0,0
9/7/2014 21:35,United States,Chicago,IL,1920x1080,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Parent,,,,Somewhat,,5,,,,1,Unbranded Search,10+,0,1,0,0,0,0,1,0
9/7/2014 21:45,United States,North Andover,MA,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,1,Unbranded Search,2 to 3,0,1,0,0,0,0,0,0
9/7/2014 21:48,United States,North Andover,MA,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,3,,,,1,Unbranded Search,2 to 3,0,1,0,0,0,0,0,0
9/7/2014 21:53,United States,San Bernardino,CA,1280x1024,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,,,,,,,1,Social,7 to 9,1,1,0,0,0,0,0,0
9/7/2014 21:57,United States,Sellersville,PA,768x1024,At Exit,Products,,,Resources,,,Some of it,,,,,,,,,,,,Parent,In the past year,No,,Somewhat,Not sure,3,,,,1,Direct,10+,1,1,0,0,0,0,0,0
